Sample,Date,Actual,Predicted
130,2018-11-19,1.3187,1.3109723
130,2018-11-20,1.3245,1.3120341
130,2018-11-21,1.3274,1.3110265
130,2018-11-23,1.3226,1.3108947
131,2018-11-19,1.3187,1.3143848
131,2018-11-20,1.3245,1.3122767
131,2018-11-21,1.3274,1.3132201
131,2018-11-23,1.3226,1.312293
131,2018-11-26,1.3237,1.3121527
132,2018-11-20,1.3245,1.3206407
132,2018-11-21,1.3274,1.3181554
132,2018-11-23,1.3226,1.3189235
132,2018-11-26,1.3237,1.3180201
132,2018-11-27,1.3313,1.3179159
133,2018-11-21,1.3274,1.3237097
133,2018-11-23,1.3226,1.3214046
133,2018-11-26,1.3237,1.3222616
133,2018-11-27,1.3313,1.3212057
133,2018-11-28,1.3328,1.3211594
134,2018-11-23,1.3226,1.3185968
134,2018-11-26,1.3237,1.3168882
134,2018-11-27,1.3313,1.3180337
134,2018-11-28,1.3328,1.3168333
134,2018-11-29,1.3278,1.3167739
135,2018-11-26,1.3237,1.3195252
135,2018-11-27,1.3313,1.3174657
135,2018-11-28,1.3328,1.3184029
135,2018-11-29,1.3278,1.3173862
135,2018-11-30,1.3282,1.31727
136,2018-11-27,1.3313,1.3272706
136,2018-11-28,1.3328,1.324648
136,2018-11-29,1.3278,1.3253295
136,2018-11-30,1.3282,1.3243842
136,2018-12-03,1.319,1.3243084
137,2018-11-28,1.3328,1.3287836
137,2018-11-29,1.3278,1.3264933
137,2018-11-30,1.3282,1.3273858
137,2018-12-03,1.319,1.3262275
137,2018-12-04,1.3202,1.3262233
138,2018-11-29,1.3278,1.3234267
138,2018-11-30,1.3282,1.3216563
138,2018-12-03,1.319,1.3228112
138,2018-12-04,1.3202,1.3215549
138,2018-12-06,1.3417,1.3215209
139,2018-11-30,1.3282,1.3237001
139,2018-12-03,1.319,1.3215903
139,2018-12-04,1.3202,1.3225614
139,2018-12-06,1.3417,1.3214887
139,2018-12-07,1.3302,1.3213958
140,2018-12-03,1.319,1.3142753
140,2018-12-04,1.3202,1.3127255
140,2018-12-06,1.3417,1.3140502
140,2018-12-07,1.3302,1.312856
140,2018-12-10,1.3385,1.3127264
141,2018-12-04,1.3202,1.3161914
141,2018-12-06,1.3417,1.313927
141,2018-12-07,1.3302,1.3148615
141,2018-12-10,1.3385,1.313978
141,2018-12-11,1.3408,1.3137742
142,2018-12-06,1.3417,1.3385178
142,2018-12-07,1.3302,1.334725
142,2018-12-10,1.3385,1.3350079
142,2018-12-11,1.3408,1.334257
142,2018-12-12,1.3336,1.3341748
143,2018-12-07,1.3302,1.3267746
143,2018-12-10,1.3385,1.3251377
143,2018-12-11,1.3408,1.3264952
143,2018-12-12,1.3336,1.3249607
143,2018-12-13,1.3349,1.3249918
144,2018-12-10,1.3385,1.3347827
144,2018-12-11,1.3408,1.3321911
144,2018-12-12,1.3336,1.3328441
144,2018-12-13,1.3349,1.3318099
144,2018-12-14,1.3387,1.3317376
145,2018-12-11,1.3408,1.3363827
145,2018-12-12,1.3336,1.3340137
145,2018-12-13,1.3349,1.3348558
145,2018-12-14,1.3387,1.3336238
145,2018-12-17,1.339,1.333639
146,2018-12-12,1.3336,1.328664
146,2018-12-13,1.3349,1.3269324
146,2018-12-14,1.3387,1.32815
146,2018-12-17,1.339,1.3267852
146,2018-12-18,1.3466,1.3267747
147,2018-12-13,1.3349,1.3300924
147,2018-12-14,1.3387,1.3277863
147,2018-12-17,1.339,1.3287107
147,2018-12-18,1.3466,1.3276173
147,2018-12-19,1.3434,1.3275381
148,2018-12-14,1.3387,1.3342195
148,2018-12-17,1.339,1.3315898
148,2018-12-18,1.3466,1.3324199
148,2018-12-19,1.3434,1.3313324
148,2018-12-20,1.3515,1.3312913
149,2018-12-17,1.339,1.3347269
149,2018-12-18,1.3466,1.3322973
149,2018-12-19,1.3434,1.33326
149,2018-12-20,1.3515,1.3320454
149,2018-12-21,1.357,1.3320374
150,2018-12-18,1.3466,1.342582
150,2018-12-19,1.3434,1.3396995
150,2018-12-20,1.3515,1.3403895
150,2018-12-21,1.357,1.3392674
150,2018-12-26,1.3576,1.3392769
151,2018-12-19,1.3434,1.338884
151,2018-12-20,1.3515,1.3367014
151,2018-12-21,1.357,1.3377861
151,2018-12-26,1.3576,1.336385
151,2018-12-27,1.365,1.3364354
152,2018-12-20,1.3515,1.3471553
152,2018-12-21,1.357,1.3442596
152,2018-12-26,1.3576,1.3449202
152,2018-12-27,1.365,1.3437567
152,2018-12-28,1.3629,1.343787
153,2018-12-21,1.357,1.3523382
153,2018-12-26,1.3576,1.3494875
153,2018-12-27,1.365,1.3502856
153,2018-12-28,1.3629,1.3489226
153,2018-12-31,1.3644,1.3490342
154,2018-12-26,1.3576,1.3525453
154,2018-12-27,1.365,1.3500284
154,2018-12-28,1.3629,1.3509872
154,2018-12-31,1.3644,1.3495055
154,2019-01-02,1.3591,1.3496387
155,2018-12-27,1.365,1.359817
155,2018-12-28,1.3629,1.3568195
155,2018-12-31,1.3644,1.3575921
155,2019-01-02,1.3591,1.3561972
155,2019-01-03,1.3484,1.3563311
156,2018-12-28,1.3629,1.3570405
156,2018-12-31,1.3644,1.3545986
156,2019-01-02,1.3591,1.3556918
156,2019-01-03,1.3484,1.354089
156,2019-01-04,1.3399,1.3542521
157,2018-12-31,1.3644,1.3585502
157,2019-01-02,1.3591,1.3558598
157,2019-01-03,1.3484,1.3568016
157,2019-01-04,1.3399,1.3553443
157,2019-01-07,1.3297,1.3554718
158,2019-01-02,1.3591,1.3528639
158,2019-01-03,1.3484,1.3505318
158,2019-01-04,1.3399,1.3517421
158,2019-01-07,1.3297,1.3501818
158,2019-01-08,1.3307,1.3502822
159,2019-01-03,1.3484,1.3421038
159,2019-01-04,1.3399,1.340098
159,2019-01-07,1.3297,1.3415197
159,2019-01-08,1.3307,1.3400013
159,2019-01-09,1.3212,1.3399916
160,2019-01-04,1.3399,1.3343464
160,2019-01-07,1.3297,1.3321246
160,2019-01-08,1.3307,1.3334434
160,2019-01-09,1.3212,1.3321579
160,2019-01-10,1.3232,1.3320243
161,2019-01-07,1.3297,1.325054
161,2019-01-08,1.3307,1.3228648
161,2019-01-09,1.3212,1.3242288
161,2019-01-10,1.3232,1.3230388
161,2019-01-11,1.3256,1.3228076
162,2019-01-08,1.3307,1.3279954
162,2019-01-09,1.3212,1.3249804
162,2019-01-10,1.3232,1.325876
162,2019-01-11,1.3256,1.3249677
162,2019-01-15,1.3272,1.3246927
163,2019-01-09,1.3212,1.3188362
163,2019-01-10,1.3232,1.3165637
163,2019-01-11,1.3256,1.3178504
163,2019-01-15,1.3272,1.3166842
163,2019-01-16,1.3243,1.3163984
164,2019-01-10,1.3232,1.3219432
164,2019-01-11,1.3256,1.3190302
164,2019-01-15,1.3272,1.3198398
164,2019-01-16,1.3243,1.3189565
164,2019-01-17,1.3296,1.3186197
165,2019-01-11,1.3256,1.3244898
165,2019-01-15,1.3272,1.3215721
165,2019-01-16,1.3243,1.322347
165,2019-01-17,1.3296,1.3213611
165,2019-01-18,1.3262,1.3210914
166,2019-01-15,1.3272,1.3258703
166,2019-01-16,1.3243,1.323127
166,2019-01-17,1.3296,1.3239189
166,2019-01-18,1.3262,1.3228444
166,2019-01-22,1.3333,1.3226254
167,2019-01-16,1.3243,1.3222775
167,2019-01-17,1.3296,1.3199791
167,2019-01-18,1.3262,1.3209462
167,2019-01-22,1.3333,1.3197746
167,2019-01-23,1.3362,1.3195734
168,2019-01-17,1.3296,1.3271488
168,2019-01-18,1.3262,1.324403
168,2019-01-22,1.3333,1.3250768
168,2019-01-23,1.3362,1.3240743
168,2019-01-24,1.3342,1.32389
169,2019-01-18,1.3262,1.3230888
169,2019-01-22,1.3333,1.320923
169,2019-01-23,1.3362,1.3219326
169,2019-01-24,1.3342,1.3207252
169,2019-01-25,1.3259000000000003,1.3205984
170,2019-01-22,1.3333,1.3300256
170,2019-01-23,1.3362,1.3272595
