Date,Actual,Predicted
2021-12-09,1.2698,1.2636627
2021-12-10,1.2706,1.2637223
2021-12-13,1.2795,1.2634425
2021-12-14,1.2858,1.2630954
2021-12-15,1.2916,1.2637293
2021-12-16,1.2772,1.2635977
2021-12-17,1.283,1.2635827
2021-12-20,1.2941,1.2627078
2021-12-21,1.2927,1.2639529
2021-12-22,1.2844,1.2643825
2021-12-23,1.2809,1.2652327
2021-12-27,1.2797,1.265716
2021-12-28,1.2814,1.2656782
2021-12-29,1.281,1.2658595
2021-12-30,1.2777,1.2655795
