Date,Actual,Predicted
2021-08-26,1.2654,1.2758878
2021-08-27,1.2613,1.2716404
2021-08-30,1.2606,1.2656457
2021-08-31,1.2629,1.2645726
2021-09-01,1.2615,1.2641581
2021-09-02,1.2559,1.2638696
2021-09-03,1.2524,1.2625241
2021-09-07,1.2622,1.2617517
2021-09-08,1.2681,1.2610396
2021-09-09,1.2648,1.260043
2021-09-10,1.2636,1.2601459
2021-09-13,1.2643,1.2626356
2021-09-14,1.2663,1.2660842
2021-09-15,1.2653,1.2666771
2021-09-16,1.2679,1.2658335
2021-09-17,1.2738,1.266189
2021-09-20,1.2818,1.2674708
2021-09-21,1.2789,1.269491
2021-09-22,1.2733,1.2719344
2021-09-23,1.2662,1.2751505
2021-09-24,1.2672,1.2771832
2021-09-27,1.2643,1.2765065
2021-09-28,1.2692,1.2727305
2021-09-29,1.275,1.2694782
2021-09-30,1.2673,1.2683011
2021-10-01,1.2657,1.2679329
2021-10-04,1.2571,1.2686516
2021-10-05,1.2562,1.2692096
2021-10-06,1.2612,1.2671481
2021-10-07,1.2546,1.263078
2021-10-08,1.2477,1.2603084
2021-10-12,1.2439,1.2575315
2021-10-13,1.2448,1.2561452
2021-10-14,1.2362,1.2537167
2021-10-15,1.2387,1.2488347
2021-10-18,1.2362,1.245195
2021-10-19,1.2354,1.2427465
2021-10-20,1.2328,1.2407044
2021-10-21,1.2339,1.2383087
2021-10-22,1.2385,1.2378125
2021-10-25,1.2373,1.2367761
2021-10-26,1.2388,1.2365849
2021-10-27,1.2337,1.2371724
2021-10-28,1.2348,1.2383511
2021-10-29,1.2397,1.2389766
2021-11-01,1.2355,1.2394142
2021-11-02,1.242,1.238967
2021-11-03,1.2416,1.2388343
2021-11-04,1.2462,1.2404513
2021-11-05,1.2439,1.2421793
2021-11-08,1.2441,1.2432308
2021-11-09,1.2457,1.245545
2021-11-10,1.2447,1.2463698
2021-11-12,1.2558,1.2470855
2021-11-15,1.2515,1.2474374
2021-11-16,1.2562,1.248873
2021-11-17,1.2594,1.2511033
2021-11-18,1.2629,1.2538122
2021-11-19,1.2631,1.2571604
2021-11-22,1.2684,1.2584543
2021-11-23,1.2712,1.261697
2021-11-24,1.2657,1.2643913
2021-11-26,1.2756,1.2664915
2021-11-29,1.2792,1.2685199
2021-11-30,1.2812,1.2710929
2021-12-01,1.2778,1.2737106
2021-12-02,1.2814,1.2757267
2021-12-03,1.2833,1.2795957
2021-12-06,1.2785,1.2809503
2021-12-07,1.2651,1.2811781
2021-12-08,1.2653,1.2801955
2021-12-09,1.2698,1.2790295
2021-12-10,1.2706,1.275777
2021-12-13,1.2795,1.2714845
2021-12-14,1.2858,1.269569
2021-12-15,1.2916,1.2725229
2021-12-16,1.2772,1.2769009
2021-12-17,1.283,1.2806648
2021-12-20,1.2941,1.2845808
2021-12-21,1.2927,1.2863096
2021-12-22,1.2844,1.2863472
2021-12-23,1.2809,1.2856277
2021-12-27,1.2797,1.2887013
2021-12-28,1.2814,1.289042
2021-12-29,1.281,1.2856201
2021-12-30,1.2777,1.2824143
