Sample,Date,Actual,Predicted
48,2020-03-23,1.4539,1.4395058
48,2020-03-24,1.448,1.4397453
48,2020-03-25,1.4333,1.4342719
48,2020-03-26,1.4045,1.4336047
48,2020-03-27,1.4075,1.4370087
48,2020-03-30,1.4169,1.4304848
48,2020-03-31,1.4123,1.4301201
48,2020-04-01,1.4222,1.4309926
48,2020-04-02,1.411,1.427479
48,2020-04-03,1.4132,1.4302045
49,2020-03-24,1.448,1.449043
49,2020-03-25,1.4333,1.4491649
49,2020-03-26,1.4045,1.4435494
49,2020-03-27,1.4075,1.4429054
49,2020-03-30,1.4169,1.4463171
49,2020-03-31,1.4123,1.439303
49,2020-04-01,1.4222,1.4393394
49,2020-04-02,1.411,1.439933
49,2020-04-03,1.4132,1.4362755
49,2020-04-06,1.4125,1.4392242
50,2020-03-25,1.4333,1.4551452
50,2020-03-26,1.4045,1.455411
50,2020-03-27,1.4075,1.4504439
50,2020-03-30,1.4169,1.449398
50,2020-03-31,1.4123,1.4529623
50,2020-04-01,1.4222,1.4453218
50,2020-04-02,1.411,1.445721
50,2020-04-03,1.4132,1.4459814
50,2020-04-06,1.4125,1.4423825
50,2020-04-07,1.3971,1.4452978
51,2020-03-26,1.4045,1.4378552
51,2020-03-27,1.4075,1.4392899
51,2020-03-30,1.4169,1.4394232
51,2020-03-31,1.4123,1.4363015
51,2020-04-01,1.4222,1.439694
51,2020-04-02,1.411,1.431545
51,2020-04-03,1.4132,1.431017
51,2020-04-06,1.4125,1.4295067
51,2020-04-07,1.3971,1.4278408
51,2020-04-08,1.4015,1.431083
52,2020-03-27,1.4075,1.4071891
52,2020-03-30,1.4169,1.4088185
52,2020-03-31,1.4123,1.4141059
52,2020-04-01,1.4222,1.4091119
52,2020-04-02,1.411,1.4106449
52,2020-04-03,1.4132,1.403801
52,2020-04-06,1.4125,1.4029957
52,2020-04-07,1.3971,1.3991791
52,2020-04-08,1.4015,1.4005376
52,2020-04-09,1.398,1.4046462
53,2020-03-30,1.4169,1.4119568
53,2020-03-31,1.4123,1.4127184
53,2020-04-01,1.4222,1.4130758
53,2020-04-02,1.411,1.4112544
53,2020-04-03,1.4132,1.4096245
53,2020-04-06,1.4125,1.404994
53,2020-04-07,1.3971,1.4045075
53,2020-04-08,1.4015,1.4021225
53,2020-04-09,1.398,1.403285
53,2020-04-10,1.3967,1.4077259
54,2020-03-31,1.4123,1.4190363
54,2020-04-01,1.4222,1.4201005
54,2020-04-02,1.411,1.4179745
54,2020-04-03,1.4132,1.4177537
54,2020-04-06,1.4125,1.4160409
54,2020-04-07,1.3971,1.4115714
54,2020-04-08,1.4015,1.4114182
54,2020-04-09,1.398,1.4099785
54,2020-04-10,1.3967,1.4100765
54,2020-04-13,1.3953,1.4140656
55,2020-04-01,1.4222,1.4155382
55,2020-04-02,1.411,1.416914
55,2020-04-03,1.4132,1.4160061
55,2020-04-06,1.4125,1.4149035
55,2020-04-07,1.3971,1.4142095
55,2020-04-08,1.4015,1.4091779
55,2020-04-09,1.398,1.4088572
55,2020-04-10,1.3967,1.4071918
55,2020-04-13,1.3953,1.4071257
55,2020-04-14,1.3903,1.4108137
56,2020-04-02,1.411,1.4253261
56,2020-04-03,1.4132,1.4259033
56,2020-04-06,1.4125,1.422878
56,2020-04-07,1.3971,1.4224597
56,2020-04-08,1.4015,1.421933
56,2020-04-09,1.398,1.4166259
56,2020-04-10,1.3967,1.4161282
56,2020-04-13,1.3953,1.4156512
56,2020-04-14,1.3903,1.4146097
56,2020-04-15,1.4105,1.4181664
57,2020-04-03,1.4132,1.412979
57,2020-04-06,1.4125,1.4140683
57,2020-04-07,1.3971,1.4143932
57,2020-04-08,1.4015,1.4120111
57,2020-04-09,1.398,1.4126713
57,2020-04-10,1.3967,1.4068018
57,2020-04-13,1.3953,1.4058554
57,2020-04-14,1.3903,1.4043603
57,2020-04-15,1.4105,1.4040567
57,2020-04-16,1.4141,1.407715
58,2020-04-06,1.4125,1.4159448
58,2020-04-07,1.3971,1.4163522
58,2020-04-08,1.4015,1.415009
58,2020-04-09,1.398,1.4133111
58,2020-04-10,1.3967,1.413129
58,2020-04-13,1.3953,1.4078959
58,2020-04-14,1.3903,1.406755
58,2020-04-15,1.4105,1.4058954
58,2020-04-16,1.4141,1.405524
58,2020-04-17,1.4026,1.4093726
59,2020-04-07,1.3971,1.4122834
59,2020-04-08,1.4015,1.4129485
59,2020-04-09,1.398,1.4121218
59,2020-04-10,1.3967,1.4102502
59,2020-04-13,1.3953,1.4102073
59,2020-04-14,1.3903,1.4050303
59,2020-04-15,1.4105,1.403775
59,2020-04-16,1.4141,1.4027252
59,2020-04-17,1.4026,1.4025401
59,2020-04-20,1.4067,1.4064734
60,2020-04-08,1.4015,1.3973864
60,2020-04-09,1.398,1.398521
60,2020-04-10,1.3967,1.400184
60,2020-04-13,1.3953,1.3971279
60,2020-04-14,1.3903,1.3969392
