DATE,DEXCAUS,SP500,TSX,Gold,ED,month,year,day,year_month,BCPI,IR,PPI,M1,M3,Oil,Unemployment,IndProd,PPP
2009-09-02,1.106,994.75,10701.299805,955.0,0.33,9,2009,2,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-03,1.1034,1003.24,10921.5,982.5,0.32,9,2009,3,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-04,1.0894,1016.4,11017.5,987.25,0.31,9,2009,4,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-08,1.0762,1025.39,11105.299805,1004.5,0.3,9,2009,8,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-09,1.0783,1033.37,11000.200195,995.75,0.3,9,2009,9,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-10,1.0811,1044.14,11155.0,988.5,0.3,9,2009,10,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-11,1.0742,1042.73,11253.200195,998.25,0.3,9,2009,11,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-14,1.0859,1049.34,11332.0,994.25,0.3,9,2009,14,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-15,1.076,1052.63,11495.799805,997.5,0.29,9,2009,15,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-16,1.0662,1068.76,11555.599609,1017.0,0.29,9,2009,16,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-17,1.0615,1065.49,11528.200195,1020.5,0.29,9,2009,17,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-18,1.0721,1068.3,11446.0,1014.0,0.29,9,2009,18,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-21,1.0775,1064.66,11424.599609,999.25,0.29,9,2009,21,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-22,1.0683,1071.66,11585.700195,1015.75,0.29,9,2009,22,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-23,1.0722,1060.87,11517.5,1014.75,0.29,9,2009,23,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-24,1.0864,1050.78,11285.799805,1014.0,0.28,9,2009,24,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-25,1.0918,1044.38,11212.400391,997.0,0.28,9,2009,25,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-28,1.086,1062.98,11338.700195,990.5,0.28,9,2009,28,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-29,1.0872,1060.61,11395.0,991.75,0.29,9,2009,29,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-09-30,1.0719,1057.08,11395.0,1001.25,0.29,9,2009,30,20099,466.86,0.3980953,88.77034,62.46537,67.08497,69.46,8.4,88.35747,1.202244
2009-10-01,1.0773,1029.85,11071.799805,1005.75,0.28,10,2009,1,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-02,1.0843,1025.21,10958.299805,998.0,0.28,10,2009,2,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-05,1.0755,1040.46,11102.599609,1004.25,0.28,10,2009,5,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-06,1.057,1054.72,11248.0,1020.25,0.28,10,2009,6,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-07,1.0619,1057.58,11349.900391,1047.0,0.28,10,2009,7,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-08,1.0533,1065.48,11484.5,1054.75,0.28,10,2009,8,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-09,1.0425,1071.49,11436.900391,1046.75,0.28,10,2009,9,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-13,1.0297,1073.19,11413.5,1064.5,0.28,10,2009,13,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-14,1.0289,1092.02,11532.799805,1066.0,0.28,10,2009,14,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-15,1.0304,1096.56,11504.5,1052.5,0.28,10,2009,15,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-16,1.0389,1087.68,11504.799805,1047.75,0.28,10,2009,16,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-19,1.0307,1097.91,11538.400391,1054.5,0.28,10,2009,19,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-20,1.0494,1091.06,11538.099609,1064.0,0.28,10,2009,20,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-21,1.0413,1081.4,11442.0,1053.5,0.28,10,2009,21,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-22,1.0476,1092.91,11533.400391,1054.75,0.28,10,2009,22,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-23,1.0507,1079.6,11382.099609,1061.25,0.28,10,2009,23,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-26,1.0618,1066.95,11234.900391,1055.0,0.28,10,2009,26,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-27,1.0644,1063.41,11053.5,1040.75,0.28,10,2009,27,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-28,1.0757,1042.63,10805.299805,1035.5,0.28,10,2009,28,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-29,1.0702,1066.11,11075.200195,1034.0,0.28,10,2009,29,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-10-30,1.0767,1036.19,10910.799805,1044.5,0.28,10,2009,30,200910,507.8,0.3866667,88.45026,63.16817,67.23405,75.82,8.5,88.05405,1.202244
2009-11-02,1.0742,1042.88,10878.400391,1052.0,0.28,11,2009,2,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-03,1.0701,1045.41,11025.900391,1058.0,0.28,11,2009,3,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-04,1.0644,1046.5,11071.200195,1091.75,0.28,11,2009,4,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-05,1.0649,1066.63,11180.700195,1088.0,0.28,11,2009,5,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-06,1.0717,1069.3,11250.400391,1095.0,0.27,11,2009,6,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-09,1.0563,1093.08,11486.900391,1108.5,0.27,11,2009,9,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-10,1.0516,1093.01,11426.700195,1099.75,0.27,11,2009,10,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-12,1.0513,1087.24,11360.799805,1116.0,0.27,11,2009,12,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-13,1.05,1093.48,11407.700195,1107.5,0.27,11,2009,13,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-16,1.0458,1109.3,11512.299805,1128.75,0.27,11,2009,16,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-17,1.0589,1110.32,11630.0,1131.75,0.27,11,2009,17,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-18,1.0496,1109.8,11652.700195,1146.0,0.27,11,2009,18,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-19,1.0634,1094.9,11600.299805,1136.0,0.27,11,2009,19,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-20,1.0698,1091.38,11579.299805,1142.5,0.26,11,2009,20,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-23,1.055,1106.24,11624.0,1166.0,0.26,11,2009,23,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-24,1.0608,1105.65,11539.599609,1170.25,0.26,11,2009,24,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-25,1.0499,1110.63,11636.900391,1176.5,0.26,11,2009,25,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-27,1.062,1091.49,11464.400391,1164.5,0.26,11,2009,27,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-11-30,1.057,1095.63,11447.200195,1172.0,0.26,11,2009,30,200911,518.2,0.3805,89.19712,64.06757,67.33879,78.08,8.5,89.34332,1.202244
2009-12-01,1.043,1108.86,11707.299805,1193.5,0.26,12,2009,1,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-02,1.0465,1109.24,11779.700195,1211.5,0.26,12,2009,2,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-03,1.0539,1099.92,11636.599609,1218.25,0.26,12,2009,3,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-04,1.0515,1105.98,11510.799805,1203.25,0.26,12,2009,4,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-07,1.0508,1103.25,11489.599609,1147.5,0.26,12,2009,7,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-08,1.0599,1091.94,11368.900391,1164.25,0.26,12,2009,8,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-09,1.055,1095.95,11379.200195,1142.25,0.26,12,2009,9,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-10,1.0518,1102.35,11464.599609,1125.75,0.25,12,2009,10,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-11,1.0583,1106.41,11423.900391,1140.0,0.25,12,2009,11,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-14,1.059,1114.11,11545.700195,1120.0,0.25,12,2009,14,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-15,1.0622,1107.93,11541.0,1115.0,0.25,12,2009,15,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-16,1.0579,1109.18,11637.0,1134.0,0.25,12,2009,16,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-17,1.0713,1096.08,11473.099609,1121.5,0.25,12,2009,17,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-18,1.0679,1102.47,11463.400391,1106.5,0.25,12,2009,18,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-21,1.0592,1114.05,11554.700195,1113.25,0.25,12,2009,21,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-22,1.0555,1118.02,11628.0,1094.25,0.25,12,2009,22,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-23,1.0476,1120.59,11658.700195,1080.5,0.25,12,2009,23,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-24,1.0485,1126.48,11754.599609,1104.5,0.25,12,2009,24,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-28,1.043,1127.78,11754.599609,1104.5,0.25,12,2009,28,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-29,1.04,1126.2,11701.799805,1103.0,0.25,12,2009,29,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-30,1.0523,1126.42,11717.5,1092.5,0.25,12,2009,30,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2009-12-31,1.0461,1115.1,11746.099609,1104.0,0.25,12,2009,31,200912,545.47,0.3790476,89.19712,64.38444,67.57633,74.3,8.5,88.92255,1.202244
2010-01-04,1.0377,1132.99,11866.900391,1113.0,0.25,1,2010,4,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-05,1.0371,1136.52,11888.099609,1125.25,0.25,1,2010,5,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-06,1.0333,1137.14,11944.5,1125.0,0.25,1,2010,6,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-07,1.0351,1141.69,11887.5,1130.75,0.25,1,2010,7,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-08,1.0345,1144.98,11953.799805,1121.75,0.25,1,2010,8,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-11,1.0317,1146.98,11947.099609,1158.0,0.25,1,2010,11,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-12,1.0374,1136.22,11820.200195,1152.75,0.25,1,2010,12,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-13,1.0319,1145.68,11853.599609,1132.75,0.25,1,2010,13,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-14,1.026,1148.46,11804.400391,1137.5,0.25,1,2010,14,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-15,1.0287,1136.03,11685.400391,1132.0,0.25,1,2010,15,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-19,1.0325,1150.23,11763.400391,1134.0,0.25,1,2010,19,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-20,1.0477,1138.04,11679.299805,1129.0,0.25,1,2010,20,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-21,1.0483,1116.48,11469.099609,1104.0,0.25,1,2010,21,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-22,1.0561,1091.76,11343.400391,1096.5,0.25,1,2010,22,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-25,1.0582,1096.78,11354.5,1103.5,0.25,1,2010,25,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-26,1.0669,1092.17,11361.200195,1090.75,0.25,1,2010,26,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-27,1.0657,1097.5,11344.099609,1094.75,0.25,1,2010,27,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-28,1.0584,1084.53,11274.200195,1091.75,0.25,1,2010,28,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-01-29,1.0652,1073.87,11094.299805,1082.75,0.25,1,2010,29,20101,569.69,0.38,89.7306,64.72568,67.71353,78.22,8.3,89.74241,1.22182
2010-02-01,1.0651,1089.19,11317.599609,1082.0,0.25,2,2010,1,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-02,1.0607,1103.32,11408.299805,1114.0,0.25,2,2010,2,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-03,1.0608,1097.28,11390.5,1118.5,0.25,2,2010,3,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-04,1.0735,1063.11,11128.799805,1102.5,0.25,2,2010,4,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-05,1.0727,1066.19,11223.099609,1052.25,0.25,2,2010,5,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-08,1.0692,1056.74,11115.299805,1070.0,0.25,2,2010,8,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-09,1.069,1070.52,11274.200195,1068.0,0.25,2,2010,9,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-10,1.0667,1068.13,11286.299805,1075.5,0.25,2,2010,10,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-11,1.0522,1078.47,11435.5,1079.5,0.25,2,2010,11,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-12,1.0529,1075.51,11469.799805,1078.25,0.25,2,2010,12,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-16,1.0427,1094.87,11586.400391,1115.25,0.25,2,2010,16,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-17,1.0455,1099.51,11635.5,1118.25,0.25,2,2010,17,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-18,1.045,1106.75,11694.799805,1105.5,0.25,2,2010,18,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-19,1.0419,1109.17,11709.299805,1107.0,0.25,2,2010,19,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-22,1.0428,1108.01,11634.799805,1119.75,0.25,2,2010,22,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-23,1.0517,1094.6,11526.700195,1112.0,0.25,2,2010,23,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-24,1.0551,1105.24,11521.799805,1093.0,0.25,2,2010,24,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-25,1.0675,1102.94,11631.400391,1092.75,0.25,2,2010,25,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-02-26,1.052,1104.49,11629.599609,1112.5,0.25,2,2010,26,20102,557.34,0.3757895,89.7306,65.63575,68.341,76.42,8.3,90.91538,1.22182
2010-03-01,1.0421,1115.71,11728.099609,1117.25,0.25,3,2010,1,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-02,1.0325,1118.31,11828.299805,1116.0,0.25,3,2010,2,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-03,1.0286,1118.79,11852.900391,1136.25,0.25,3,2010,3,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-04,1.0307,1122.97,11825.0,1136.25,0.25,3,2010,4,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-05,1.0284,1138.7,11975.099609,1135.0,0.25,3,2010,5,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-08,1.0286,1138.5,11963.799805,1134.0,0.25,3,2010,8,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-09,1.0249,1140.45,11918.700195,1120.0,0.26,3,2010,9,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-10,1.0241,1145.61,11961.099609,1124.5,0.26,3,2010,10,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-11,1.0262,1150.24,11979.700195,1106.0,0.26,3,2010,11,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-12,1.0187,1149.99,12013.799805,1118.75,0.26,3,2010,12,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-15,1.0216,1150.51,12008.799805,1104.0,0.26,3,2010,15,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-16,1.0147,1159.46,12089.400391,1113.25,0.26,3,2010,16,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-17,1.011,1166.21,12100.700195,1131.25,0.27,3,2010,17,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-18,1.0139,1165.83,12040.0,1122.75,0.27,3,2010,18,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-19,1.0153,1159.9,11948.0,1121.5,0.28,3,2010,19,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-22,1.0193,1165.81,11967.200195,1104.25,0.28,3,2010,22,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-23,1.0176,1174.17,12044.5,1100.75,0.28,3,2010,23,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-24,1.0268,1167.72,11963.0,1094.0,0.28,3,2010,24,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-25,1.0188,1165.73,11958.099609,1093.5,0.29,3,2010,25,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-26,1.0283,1166.59,11957.400391,1098.0,0.29,3,2010,26,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-29,1.0201,1173.22,12029.700195,1111.25,0.29,3,2010,29,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-30,1.0189,1173.27,12044.200195,1109.75,0.29,3,2010,30,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-03-31,1.0156,1169.43,12037.700195,1109.5,0.29,3,2010,31,20103,563.74,0.3856522,89.7306,65.9192,68.37037,81.24,8.3,92.22897,1.22182
2010-04-01,1.0073,1178.1,12151.099609,1116.0,0.29,4,2010,1,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-02,1.011,1178.1,12151.099609,1116.0,0.29,4,2010,2,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-05,1.0025,1187.44,12186.400391,1116.0,0.29,4,2010,5,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-06,1.0001,1189.44,12156.700195,1124.0,0.29,4,2010,6,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-07,1.0028,1182.45,12110.900391,1133.25,0.3,4,2010,7,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-08,1.0019,1186.44,12113.5,1146.5,0.29,4,2010,8,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-09,1.0055,1194.37,12176.799805,1156.0,0.3,4,2010,9,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-12,1.0015,1196.48,12148.700195,1163.5,0.3,4,2010,12,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-13,1.0029,1197.3,12101.5,1149.25,0.3,4,2010,13,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-14,0.996,1210.65,12204.400391,1159.0,0.3,4,2010,14,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-15,1.0013,1211.67,12211.5,1151.25,0.3,4,2010,15,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-16,1.0145,1192.13,12070.700195,1157.0,0.31,4,2010,16,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-19,1.0199,1197.52,12103.0,1127.5,0.31,4,2010,19,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-20,0.9984,1207.17,12113.5,1142.5,0.31,4,2010,20,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-21,0.9983,1205.94,12134.599609,1143.75,0.31,4,2010,21,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-22,1.0014,1208.67,12160.900391,1144.25,0.32,4,2010,22,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-23,1.0026,1217.28,12239.599609,1140.0,0.32,4,2010,23,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-26,1.0009,1212.05,12281.0,1154.0,0.32,4,2010,26,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-27,1.0169,1183.71,12146.700195,1152.25,0.33,4,2010,27,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-28,1.0125,1191.36,12076.900391,1164.25,0.34,4,2010,28,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-29,1.0052,1206.78,12200.299805,1170.0,0.34,4,2010,29,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
2010-04-30,1.0112,1186.69,12210.700195,1175.25,0.35,4,2010,30,20104,575.23,0.487619,90.15737,66.42885,69.22054,84.48,8.2,91.81507,1.22182
